Symbol	Company	Country	GICS	Sector	Price
TEK            	Tektronix Inc.	US                	45        	Information Technology	      29.25
TLAB           	Tellabs, Inc.	US                	45        	Information Technology	      10.67
TIN            	Temple-Inland	US                	15        	Materials	      43.60
THC            	Tenet Healthcare Corp.	US                	35        	Health Care	       8.19
TER            	Teradyne Inc.	US                	45        	Information Technology	      14.16
TXN            	Texas Instruments	US                	45        	Information Technology	      32.03
TXT            	Textron Inc.	US                	20        	Industrials	      76.03
HSY            	The Hershey Company	US                	30        	Consumer Staples	      57.70
TMO            	Thermo Electron	US                	35        	Health Care	      31.68
TIF            	Tiffany & Co.	US                	25        	Consumer Discretionary	      38.88
TWX            	Time Warner Inc.	US                	25        	Consumer Discretionary	      17.95
TJX            	TJX Companies Inc.	US                	25        	Consumer Discretionary	      22.85
TMK            	Torchmark Corp.	US                	40        	Financials	      54.93
RIG            	Transocean Inc.	US                	10        	Energy	      66.45
TRB            	Tribune Co.	US                	25        	Consumer Discretionary	      31.03
TXU            	TXU Corp.	US                	55        	Utilities	      52.09
TYC            	Tyco International	US                	20        	Industrials	      28.46
TSN            	Tyson Foods	US                	30        	Consumer Staples	      16.80
USB            	U.S. Bancorp	US                	40        	Financials	      30.38
UNP            	Union Pacific	US                	20        	Industrials	      77.04
UIS            	Unisys Corp.	US                	45        	Information Technology	       6.01
UNH            	United Health Group Inc.	US                	35        	Health Care	      61.85
UPS            	United Parcel Service	US                	20        	Industrials	      75.07
X              	United States Steel Corp.	US                	15        	Materials	      45.81
UTX            	United Technologies	US                	20        	Industrials	      57.14
UVN            	Univision Communications	US                	25        	Consumer Discretionary	      30.00
UNM            	UnumProvident Corp.	US                	40        	Financials	      21.59
UST            	UST Inc.	US                	30        	Consumer Staples	      41.76
VFC            	V.F. Corp.	US                	25        	Consumer Discretionary	      55.83
VLO            	Valero Energy	US                	10        	Energy	      51.79
VZ             	Verizon Communications	US                	50        	Telecommunications Services	      30.52
VIA.B          	Viacom Inc.	US                	25        	Consumer Discretionary	      33.76
VC             	Visteon Corp.	US                	25        	Consumer Discretionary	       6.55
VNO            	Vornado Realty Trust	US                	40        	Financials	      83.67
VMC            	Vulcan Materials	US                	15        	Materials	      68.88
WB             	Wachovia Corp. (New)	US                	40        	Financials	      53.43
WMT            	Wal-Mart Stores	US                	30        	Consumer Staples	      48.96
WAG            	Walgreen Co.	US                	30        	Consumer Staples	      45.57
DIS            	Walt Disney Co.	US                	25        	Consumer Discretionary	      24.54
WM             	Washington Mutual	US                	40        	Financials	      43.25
WMI            	Waste Management Inc.	US                	20        	Industrials	      30.77
WAT            	Waters Corporation	US                	35        	Health Care	      37.87
WPI            	Watson Pharmaceuticals	US                	35        	Health Care	      32.44
WFT            	Weatherford International Ltd.	US                	10        	Energy	      36.37
WLP            	WellPoint Inc.	US                	35        	Health Care	      76.64
WFC            	Wells Fargo	US                	40        	Financials	      63.65
WEN            	Wendy's International	US                	25        	Consumer Discretionary	      54.84
WY             	Weyerhaeuser Corp.	US                	15        	Materials	      66.66
WHR            	Whirlpool Corp.	US                	25        	Consumer Discretionary	      82.91
WMB            	Williams Cos.	US                	10        	Energy	      23.69
WWY            	Wrigley (Wm) Jr.	US                	30        	Consumer Staples	      68.44
WYE            	Wyeth	US                	35        	Health Care	      46.31
XEL            	Xcel Energy Inc	US                	55        	Utilities	      18.61
XRX            	Xerox Corp.	US                	45        	Information Technology	      14.50
XLNX           	Xilinx, Inc	US                	45        	Information Technology	      26.23
XL             	XL Capital	US                	40        	Financials	      65.27
XTO            	XTO Energy Inc.	US                	10        	Energy	      45.58
YHOO           	Yahoo Inc.	US                	45        	Information Technology	      41.05
YUM            	Yum! Brands, Inc	US                	25        	Consumer Discretionary	      47.23
ZMH            	Zimmer Holdings	US                	35        	Health Care	      70.16
ZION           	Zions Bancorp	US                	40        	Financials	      75.74
