Symbol	Company	Country	GICS	Sector	Price
TEK            	Tektronix Inc.	US                	45        	Information Technology	      28.21
TLAB           	Tellabs, Inc.	US                	45        	Information Technology	      10.90
TIN            	Temple-Inland	US                	15        	Materials	      44.85
THC            	Tenet Healthcare Corp.	US                	35        	Health Care	       7.66
TER            	Teradyne Inc.	US                	45        	Information Technology	      14.57
TXN            	Texas Instruments	US                	45        	Information Technology	      32.07
TXT            	Textron Inc.	US                	20        	Industrials	      76.98
HSY            	The Hershey Company	US                	30        	Consumer Staples	      55.25
TMO            	Thermo Electron	US                	35        	Health Care	      30.13
TIF            	Tiffany & Co.	US                	25        	Consumer Discretionary	      38.29
TWX            	Time Warner Inc.	US                	25        	Consumer Discretionary	      17.44
TJX            	TJX Companies Inc.	US                	25        	Consumer Discretionary	      23.23
TMK            	Torchmark Corp.	US                	40        	Financials	      55.60
RIG            	Transocean Inc.	US                	10        	Energy	      69.69
TRB            	Tribune Co.	US                	25        	Consumer Discretionary	      30.26
TXU            	TXU Corp.	US                	55        	Utilities	      50.19
TYC            	Tyco International	US                	20        	Industrials	      28.86
TSN            	Tyson Foods	US                	30        	Consumer Staples	      17.10
USB            	U.S. Bancorp	US                	40        	Financials	      29.89
UNP            	Union Pacific	US                	20        	Industrials	      80.51
UIS            	Unisys Corp.	US                	45        	Information Technology	       5.83
UNH            	United Health Group Inc.	US                	35        	Health Care	      62.14
UPS            	United Parcel Service	US                	20        	Industrials	      75.15
X              	United States Steel Corp.	US                	15        	Materials	      48.07
UTX            	United Technologies	US                	20        	Industrials	      55.91
UVN            	Univision Communications	US                	25        	Consumer Discretionary	      29.39
UNM            	UnumProvident Corp.	US                	40        	Financials	      22.75
UST            	UST Inc.	US                	30        	Consumer Staples	      40.83
VFC            	V.F. Corp.	US                	25        	Consumer Discretionary	      55.34
VLO            	Valero Energy	US                	10        	Energy	      51.60
VZ             	Verizon Communications	US                	50        	Telecommunications Services	      30.12
VIA.B          	Viacom Inc. (New)	US                	25        	Consumer Discretionary	      41.15
VNO            	Vornado Realty Trust	US                	40        	Financials	      83.47
VMC            	Vulcan Materials	US                	15        	Materials	      67.75
WB             	Wachovia Corp. (New)	US                	40        	Financials	      52.86
WMT            	Wal-Mart Stores	US                	30        	Consumer Staples	      46.80
WAG            	Walgreen Co.	US                	30        	Consumer Staples	      44.26
DIS            	Walt Disney Co.	US                	25        	Consumer Discretionary	      23.97
WM             	Washington Mutual	US                	40        	Financials	      43.50
WMI            	Waste Management Inc.	US                	20        	Industrials	      30.35
WAT            	Waters Corporation	US                	35        	Health Care	      37.80
WPI            	Watson Pharmaceuticals	US                	35        	Health Care	      32.51
WFT            	Weatherford International Ltd.	US                	10        	Energy	      36.20
WLP            	WellPoint Inc.	US                	35        	Health Care	      79.79
WFC            	Wells Fargo	US                	40        	Financials	      62.83
WEN            	Wendy's International	US                	25        	Consumer Discretionary	      55.26
WY             	Weyerhaeuser Corp.	US                	15        	Materials	      66.34
WHR            	Whirlpool Corp.	US                	25        	Consumer Discretionary	      83.76
WFMI           	Whole Foods Market	US                	30        	Consumer Staples	      77.39
WMB            	Williams Cos.	US                	10        	Energy	      23.17
WWY            	Wrigley (Wm) Jr.	US                	30        	Consumer Staples	      66.49
WYE            	Wyeth	US                	35        	Health Care	      46.07
XEL            	Xcel Energy Inc	US                	55        	Utilities	      18.46
XRX            	Xerox Corp.	US                	45        	Information Technology	      14.65
XLNX           	Xilinx, Inc	US                	45        	Information Technology	      25.21
XL             	XL Capital	US                	40        	Financials	      67.38
XTO            	XTO Energy Inc.	US                	10        	Energy	      43.94
YHOO           	Yahoo Inc.	US                	45        	Information Technology	      39.18
YUM            	Yum! Brands, Inc	US                	25        	Consumer Discretionary	      46.88
ZMH            	Zimmer Holdings	US                	35        	Health Care	      67.44
ZION           	Zions Bancorp	US                	40        	Financials	      75.56
